City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,longyearbyen,78.2186,15.6401,26.44,93,100,25.32,SJ,1675720668
364,kahului,20.8947,-156.47,80.96,82,16,11.99,US,1675720896
365,balabac,7.9868,117.0645,79.09,83,88,8.5,PH,1675720897
366,la libertad,-2.2333,-80.9,83.86,65,0,8.05,EC,1675720898
367,niamey,13.5137,2.1098,86.29,10,100,4.61,NE,1675720815
368,ellisras,-23.6649,27.7443,76.42,47,37,5.12,ZA,1675720899
369,charters towers,-20.1,146.2667,79.14,77,80,10.56,AU,1675720900
370,port hawkesbury,45.6169,-61.3485,34.88,97,100,11.01,CA,1675720708
371,horta,38.5333,-28.6333,57.02,75,40,20.71,PT,1675720601
372,esperance,-33.8667,121.9,67.01,91,2,14.52,AU,1675720541
373,akyab,20.15,92.9,63.82,55,5,8.95,MM,1675720901
374,amapa,1.0,-52.0,73.24,97,97,3.62,BR,1675720828
375,rio grande,-32.035,-52.0986,87.91,69,0,10.31,BR,1675720902
376,nurota,40.5614,65.6886,39.58,67,49,5.17,UZ,1675720903
377,brae,60.3964,-1.353,47.28,80,98,24.63,GB,1675720904
378,nanortalik,60.1432,-45.2371,7.41,84,94,14.5,GL,1675720905
379,pangody,65.85,74.4859,-18.08,100,100,5.61,RU,1675720906
380,dabakala,8.3667,-4.4333,85.46,32,37,3.71,CI,1675720906
381,wad rawah,15.1603,33.1397,74.64,12,56,16.44,SD,1675720907
382,chapais,49.7834,-74.8492,4.78,94,28,3.78,CA,1675720907
383,belmonte,-15.8631,-38.8828,79.48,80,0,11.03,BR,1675720909
384,tanabe,33.7333,135.3667,45.64,49,93,7.36,JP,1675720909
385,dingle,10.9995,122.6711,74.17,91,100,7.31,PH,1675720910
386,killybegs,54.6333,-8.45,46.85,86,99,13.44,IE,1675720911
387,vysokogornyy,50.1167,139.15,-16.06,100,100,1.25,RU,1675720912
388,negombo,7.2083,79.8358,77.05,88,40,3.44,LK,1675720870
389,olinda,-8.0089,-34.8553,78.53,83,75,0.0,BR,1675720913
390,torbat-e jam,35.244,60.6225,44.8,38,93,4.56,IR,1675720914
391,sterling,39.0062,-77.4286,47.91,56,75,16.11,US,1675720908
392,sept-iles,50.2001,-66.3821,14.0,67,20,8.05,CA,1675720914
393,garowe,8.4054,48.4845,68.14,76,52,12.33,SO,1675720915
394,kenai,60.5544,-151.2583,31.08,96,100,14.97,US,1675720916
395,bethanien,-26.502,17.1583,75.2,41,35,8.68,NA,1675720916
396,pacific grove,36.6177,-121.9166,58.41,63,0,8.05,US,1675720572
397,ust-nera,64.5667,143.2,-39.71,100,100,1.36,RU,1675720917
398,ilhabela,-23.7781,-45.3581,77.77,87,93,4.88,BR,1675720917
399,perth,-31.9333,115.8333,65.01,96,75,8.05,AU,1675720802
400,havoysund,70.9963,24.6622,39.43,96,100,32.64,NO,1675720578
401,labuan,5.2767,115.2417,79.16,83,20,3.44,MY,1675720919
402,poum,-20.2333,164.0167,81.34,83,92,15.12,NC,1675720919
403,lorengau,-2.0226,147.2712,77.45,95,100,11.36,PG,1675720920
404,halifax,44.6453,-63.5724,39.47,86,100,3.0,CA,1675720799
405,vieques,18.425,-65.8329,82.42,65,40,18.41,PR,1675720924
406,hay river,60.8156,-115.7999,-2.22,71,100,8.05,CA,1675720933
407,kearney,40.6995,-99.0815,42.71,70,0,14.97,US,1675720767
408,dudinka,69.4058,86.1778,-7.38,98,100,5.46,RU,1675720951
409,hailey,43.5196,-114.3153,34.88,63,0,8.05,US,1675720952
410,rantepao,-2.9701,119.8978,65.17,94,96,3.2,ID,1675720953
411,erenhot,43.6475,111.9767,16.27,94,93,7.31,CN,1675720954
412,scarborough,54.2797,-0.4044,38.34,85,54,1.01,GB,1675720955
413,mananjary,-21.2167,48.3333,72.79,94,100,3.36,MG,1675720956
414,pak phanang,8.3511,100.202,75.9,83,99,2.42,TH,1675720956
415,itaueira,-7.6033,-43.0256,79.07,64,100,0.78,BR,1675720957
416,ajdabiya,30.7554,20.2263,54.37,57,100,11.81,LY,1675720958
417,acajutla,13.5928,-89.8275,84.97,49,0,7.0,SV,1675720958
418,misratah,32.3754,15.0925,53.85,54,75,5.61,LY,1675720959
419,uinskoye,56.8817,56.5813,7.97,98,98,3.4,RU,1675720961
420,assiniboia,49.6334,-105.9845,31.82,59,7,17.27,CA,1675720839
421,am timan,11.0297,20.2827,79.07,11,82,7.47,TD,1675720962
422,luderitz,-26.6481,15.1594,64.54,92,8,13.65,NA,1675720963
423,kirakira,-10.4544,161.9205,82.13,81,100,11.27,SB,1675720963
424,axim,4.8699,-2.2405,79.41,88,95,9.53,GH,1675720964
425,isla mujeres,21.2311,-86.731,77.16,77,22,8.28,MX,1675720964
426,smithers,54.7804,-127.1743,39.52,87,100,12.66,CA,1675720844
427,gdov,58.7406,27.8122,18.59,99,59,3.98,RU,1675720966
428,huarmey,-10.0681,-78.1522,76.12,75,54,8.39,PE,1675720967
429,lucelia,-21.7203,-51.0189,77.05,72,67,5.21,BR,1675720967
430,jalu,29.0331,21.5482,50.85,52,79,8.21,LY,1675720968
431,harnosand,62.6323,17.9379,21.2,85,99,6.42,SE,1675720969
432,hammerfest,70.6634,23.6821,41.45,100,75,14.97,NO,1675720844
433,zilupe,56.3862,28.1217,28.56,93,99,5.95,LV,1675720970
434,bilma,18.6853,12.9164,65.03,16,22,8.79,NE,1675720705
435,omsukchan,62.5333,155.8,-38.2,100,94,4.36,RU,1675720971
436,delta del tigre,-34.7633,-56.3853,86.41,42,0,11.5,UY,1675720972
437,san antonio,29.4241,-98.4936,77.9,56,40,18.41,US,1675720974
438,lempaala,61.3167,23.75,27.41,93,0,4.61,FI,1675720975
439,vestmannaeyjar,63.4427,-20.2734,36.01,55,100,32.41,IS,1675720517
440,coahuayana,18.7333,-103.6833,85.19,53,0,7.11,MX,1675720977
441,sayyan,15.1718,44.3244,55.67,36,97,1.74,YE,1675720978
442,kingman,35.1894,-114.053,54.88,29,0,10.0,US,1675720843
443,dongsheng,39.8161,109.9776,22.73,45,0,7.58,CN,1675720978
444,meulaboh,4.1363,96.1285,74.66,83,100,4.27,ID,1675720979
445,port hedland,-20.3167,118.5667,80.65,94,13,4.61,AU,1675720732
446,valley city,46.9233,-98.0032,34.32,100,75,19.57,US,1675720980
447,natal,-5.795,-35.2094,79.45,83,75,8.05,BR,1675720980
448,graham,47.0529,-122.2943,48.65,82,100,16.11,US,1675720982
449,jipijapa,-1.3333,-80.5833,78.3,67,90,6.06,EC,1675720983
450,visby,57.6409,18.296,26.82,100,25,4.61,SE,1675720752
451,safranbolu,41.2508,32.6942,31.23,88,100,6.22,TR,1675720984
452,buala,-8.145,159.5921,81.46,80,93,8.52,SB,1675720984
453,coihaique,-45.5752,-72.0662,66.15,42,0,10.36,CL,1675720712
454,penon blanco,24.7897,-104.0369,83.17,9,7,13.09,MX,1675720986
455,yanam,16.7333,82.2167,63.68,95,99,1.21,IN,1675720986
456,rognan,67.0953,15.3878,46.54,99,100,6.71,NO,1675720988
457,mount gambier,-37.8333,140.7667,61.54,71,9,6.85,AU,1675720989
458,makungu,-8.7333,35.2833,62.91,93,100,3.8,TZ,1675720989
459,quzhou,28.9594,118.8686,52.05,98,100,0.96,CN,1675720836
460,uvarovo,51.9849,42.2615,5.74,95,98,6.13,RU,1675720990
461,taft,31.7471,54.2088,46.35,40,40,4.61,IR,1675720992
462,posse,-14.0931,-46.3694,70.09,89,100,2.64,BR,1675720992
463,zhangjiakou,40.81,114.8794,22.06,53,30,2.1,CN,1675720993
464,lanzhou,36.0564,103.7922,34.09,42,100,1.57,CN,1675720892
465,lambarene,-0.7001,10.2406,77.79,88,63,4.85,GA,1675720994
466,pevek,69.7008,170.3133,-34.01,100,100,3.87,RU,1675720994
467,myitkyina,25.3833,97.4,55.42,55,1,2.19,MM,1675720995
468,sao joao da barra,-21.6403,-41.0511,80.69,92,98,2.28,BR,1675720996
469,bereda,43.2686,-7.5406,36.14,100,2,5.26,ES,1675720834
470,tlaxco,19.6167,-98.1167,66.6,16,0,1.03,MX,1675720997
471,otjimbingwe,-22.35,16.1333,70.32,65,47,7.07,NA,1675720998
472,sambava,-14.2667,50.1667,75.31,88,99,4.79,MG,1675720999
473,izhma,65.0083,53.9113,-16.26,100,97,3.98,RU,1675721000
474,ruwi,23.5996,58.5507,67.69,57,76,2.64,OM,1675721002
475,mwinilunga,-11.7358,24.4293,60.33,97,100,4.12,ZM,1675721003
476,shakawe,-18.3667,21.85,67.77,94,100,5.1,BW,1675721004
477,bucerias,20.75,-105.3333,81.57,46,0,9.15,MX,1675720739
478,nago,26.5881,127.9761,66.63,89,48,9.42,JP,1675721005
479,sao raimundo das mangabeiras,-7.0219,-45.4811,79.65,70,100,5.28,BR,1675721005
480,wolgast,54.05,13.7667,27.86,100,6,6.64,DE,1675721006
481,mobaye,4.319,21.1786,75.42,26,45,2.51,CF,1675721007
482,nemuro,43.3236,145.575,24.26,91,100,11.41,JP,1675721007
483,dumai,1.6833,101.45,74.98,95,100,2.37,ID,1675720848
484,kurilsk,45.2333,147.8833,20.97,60,99,15.75,RU,1675721010
485,vetluzhskiy,58.3902,45.4654,-2.47,100,100,0.87,RU,1675721010
486,biltine,14.5333,20.9167,73.85,13,90,11.52,TD,1675721013
487,blackwater,-23.5833,148.8833,78.01,73,78,12.28,AU,1675721013
488,benghazi,32.1167,20.0667,54.54,59,100,17.36,LY,1675721014
489,champerico,14.3,-91.9167,91.94,60,0,10.36,GT,1675721016
490,vulcan,45.3833,23.2667,10.87,86,10,3.33,RO,1675721017
491,zhaotong,27.3167,103.7167,40.89,83,93,6.4,CN,1675721017
492,asau,46.4333,26.4,22.28,93,75,4.76,RO,1675720859
493,iralaya,15.0,-83.2333,77.68,82,4,11.86,HN,1675721018
494,ahuimanu,21.4447,-157.8378,82.11,74,40,23.02,US,1675721019
495,udomlya,57.8794,34.9925,12.38,98,99,4.54,RU,1675721020
496,sirjan,29.452,55.6814,46.74,41,34,8.34,IR,1675721020
497,bam,29.106,58.357,57.78,34,5,5.46,IR,1675721021
498,auki,-8.7676,160.7034,79.56,82,100,4.61,SB,1675721021
499,tevriz,57.509,72.4042,-0.53,99,98,1.79,RU,1675721022
500,hun,29.1268,15.9477,50.0,52,39,8.19,LY,1675721023
501,praia da vitoria,38.7333,-27.0667,55.76,88,75,26.42,PT,1675721023
502,mende,44.6667,3.5,24.82,90,71,7.0,FR,1675721024
503,monster,52.0258,4.175,37.96,90,20,1.14,NL,1675721024
504,ixtapa,20.7,-105.2,86.2,33,1,8.1,MX,1675720837
505,padang,-0.9492,100.3543,73.45,80,99,3.51,ID,1675720829
506,nuevo casas grandes,30.4167,-107.9167,68.5,8,2,30.96,MX,1675721026
507,yangjiang,21.85,111.9667,64.62,95,77,3.74,CN,1675721026
508,cortes,41.9395,-1.4396,42.85,72,9,8.23,ES,1675721027
509,maham,28.9833,76.3,58.41,55,0,5.23,IN,1675721027
510,tura,25.5198,90.2201,56.84,53,0,3.15,IN,1675721028
511,biak,-0.9131,122.8766,76.1,81,100,2.55,ID,1675721028
512,denpasar,-8.65,115.2167,80.26,88,75,21.85,ID,1675720815
513,gamba,-2.65,10.0,78.76,83,93,4.68,GA,1675720738
514,guymon,36.6828,-101.4816,60.8,21,0,27.63,US,1675720732
515,bongandanga,1.5,21.05,79.14,41,84,2.13,CD,1675721029
516,hazorasp,41.3194,61.0742,31.84,65,99,11.52,UZ,1675720826
517,hambantota,6.1241,81.1185,75.54,100,75,0.0,LK,1675721031
518,paracuru,-3.41,-39.0306,82.11,86,60,8.01,BR,1675721031
519,buta,2.7858,24.73,72.37,51,12,2.35,CD,1675721031
520,madimba,-10.4,40.3333,81.72,83,75,10.36,TZ,1675721032
521,lithakia,37.7167,20.8333,38.57,59,100,9.28,GR,1675721032
522,eslamshahr,35.5605,51.2346,47.64,44,75,9.22,IR,1675721033
523,cadillac,44.2519,-85.4012,27.79,74,0,6.91,US,1675720858
524,anadyr,64.75,177.4833,-14.01,75,100,8.95,RU,1675721034
525,roma,43.2128,-75.4557,35.51,72,0,5.75,US,1675720924
526,rubiataba,-15.1644,-49.8033,73.65,82,59,2.75,BR,1675720888
527,jardim,-21.4803,-56.1381,73.47,91,93,6.93,BR,1675721035
528,zlatibor,43.7168,19.7,2.32,98,95,1.88,RS,1675721036
529,tres arroyos,-38.3739,-60.2798,76.24,42,36,18.9,AR,1675721036
530,takoradi,4.8845,-1.7554,79.72,86,82,11.41,GH,1675721037
531,marsh harbour,26.5412,-77.0636,72.37,67,0,17.16,BS,1675721038
532,vila velha,-20.3297,-40.2925,80.55,81,0,6.91,BR,1675720847
533,carsamba,41.1989,36.7219,43.7,81,75,25.32,TR,1675721039
534,sola,-13.8833,167.55,79.47,94,100,0.0,VU,1675721040
535,zeya,53.75,127.2667,-26.19,86,9,5.44,RU,1675721040
536,shenkursk,62.1091,42.896,6.01,96,91,5.61,RU,1675721041
537,usogorsk,63.4106,48.6872,-5.17,100,100,4.05,RU,1675721041
538,japura,-0.3167,102.35,73.8,94,100,2.73,ID,1675721042
539,naze,28.3667,129.4833,63.52,86,17,12.64,JP,1675721045
540,jacksonville,30.3322,-81.6556,69.04,53,0,11.5,US,1675720811
541,povenets,62.8487,34.8262,1.63,100,99,1.68,RU,1675721050
542,rocha,-34.4833,-54.3333,75.49,71,4,8.12,UY,1675721053
543,opuwo,-18.0607,13.84,68.45,43,93,6.93,NA,1675721057
544,sinnamary,5.3833,-52.95,76.21,89,80,13.22,GF,1675720874
545,half moon bay,37.4636,-122.4286,62.42,58,0,17.27,US,1675721061
546,dwarka,22.2394,68.9678,68.88,84,3,9.19,IN,1675721064
547,shumikha,55.2261,63.2961,3.22,99,97,3.78,RU,1675721065
548,kwinana,-32.25,115.7667,65.16,86,0,1.99,AU,1675720908
549,ketchikan,55.3422,-131.6461,45.07,65,40,4.61,US,1675721067
550,russell,32.3502,-85.1999,70.88,24,0,3.44,US,1675720844
551,kruisfontein,-34.0033,24.7314,70.59,89,88,1.28,ZA,1675721070
552,ozinki,51.1786,49.6769,4.41,91,70,6.69,RU,1675721071
553,vanderhoof,54.0166,-124.0198,38.01,86,69,10.67,CA,1675720849
554,muisne,0.6,-80.0333,80.11,77,30,9.15,EC,1675721072
555,hilton head island,32.2163,-80.7526,68.11,57,0,3.44,US,1675721073
556,rancho palos verdes,33.7445,-118.387,71.78,52,0,10.0,US,1675721074
557,harper,4.375,-7.7169,79.83,80,100,9.6,LR,1675721074
558,yongan,39.6957,113.6871,26.13,50,3,3.44,CN,1675721075
559,vardo,70.3705,31.1107,33.78,93,100,24.16,NO,1675721075
560,tazovskiy,67.4667,78.7,-14.58,100,97,3.8,RU,1675721076
561,aksu,41.1231,80.2644,25.72,79,98,2.89,CN,1675721076
562,udachnyy,66.4167,112.4,-33.56,73,100,2.51,RU,1675721077
563,nisia floresta,-6.0911,-35.2086,79.61,80,28,8.43,BR,1675721077
564,challans,46.8436,-1.8749,39.4,84,2,10.83,FR,1675721078
565,seoul,37.5683,126.9778,31.44,93,20,3.44,KR,1675720881
566,nimbahera,24.6167,74.6833,59.54,54,0,4.97,IN,1675721079
567,noumea,-22.2763,166.4572,85.98,77,73,10.42,NC,1675721080
568,avera,33.194,-82.5271,66.38,45,0,1.77,US,1675721080
569,daru,-9.0763,143.2092,75.92,92,100,8.63,PG,1675721081
570,obidos,-1.9175,-55.5181,79.66,77,72,2.98,BR,1675721082
571,fortuna foothills,32.6578,-114.4119,69.85,18,0,27.63,US,1675721082
572,ocher,57.8904,54.7202,-6.18,100,99,4.61,RU,1675721083
573,baoshan,46.5586,131.4244,-2.88,98,18,6.02,CN,1675721084
574,korgen,66.0771,13.8153,44.73,100,100,8.9,NO,1675721084
575,leon,21.1167,-101.6667,78.24,11,3,5.64,MX,1675720803
576,nakskov,54.8373,11.1284,33.15,84,7,11.86,DK,1675721085
577,cairns,-16.9167,145.7667,78.75,97,75,8.05,AU,1675721086
578,shenjiamen,29.9576,122.298,48.38,95,100,11.63,CN,1675721086
579,saint-georges,12.0564,-61.7485,78.48,78,40,17.27,GD,1675721087
580,kotido,2.9806,34.1331,74.53,26,13,5.86,UG,1675721089
581,maridi,4.9158,29.4742,75.22,21,30,3.69,SS,1675721090
582,dakoro,14.5106,6.765,71.98,13,89,12.75,NE,1675721090
583,sitka,57.0531,-135.33,39.09,87,75,6.91,US,1675721091
584,general pico,-35.6566,-63.7568,99.99,14,0,12.39,AR,1675721092
585,gemena,3.25,19.7667,76.32,30,30,0.69,CD,1675721092
586,adrar,20.5022,-10.0711,63.21,23,44,9.42,MR,1675720803
587,kaspi,41.9252,44.4257,34.48,97,100,4.59,GE,1675721097
588,eirunepe,-6.6603,-69.8736,78.42,94,77,1.54,BR,1675721098
589,emmett,43.8735,-116.4993,48.09,59,45,5.01,US,1675720928
590,ovalle,-30.5983,-71.2003,82.49,44,0,9.44,CL,1675721098
591,waingapu,-9.6567,120.2641,77.18,88,79,7.07,ID,1675721099
592,matagami,49.7502,-77.6328,12.31,62,0,12.66,CA,1675721100
593,vila,42.0304,-8.1588,43.68,58,0,8.08,PT,1675721101
594,dalby,-27.1833,151.2667,73.98,63,81,4.0,AU,1675721105
595,carutapera,-1.195,-46.02,76.19,94,99,6.11,BR,1675721110
596,laranjeiras do sul,-25.4078,-52.4161,69.91,65,52,1.25,BR,1675721114
597,asosa,10.0667,34.5333,69.46,24,97,4.29,ET,1675721118
598,vao,-22.6667,167.4833,78.35,70,37,15.64,NC,1675721135
599,quatre cocos,-20.2078,57.7625,77.11,78,79,13.73,MU,1675721135
600,bonavista,48.6499,-53.1147,25.32,94,100,14.61,CA,1675721136
601,barra do garcas,-15.89,-52.2567,79.38,78,0,3.44,BR,1675721137
602,teknaf,20.8624,92.3058,62.46,58,19,6.49,BD,1675721138
603,taltal,-25.4,-70.4833,72.34,71,16,4.94,CL,1675721139
604,ailigandi,9.2333,-78.0167,79.43,83,61,10.78,PA,1675721140
605,foumban,5.7291,10.9001,69.4,24,49,3.44,CM,1675721141
606,oster,50.9506,30.8823,20.43,96,100,3.36,UA,1675721014
607,oxapampa,-10.5775,-75.4017,61.99,96,100,1.81,PE,1675721142
608,kalga,50.9251,118.898,-20.58,100,26,2.01,RU,1675721143
609,faya,18.3851,42.4509,55.51,58,98,3.62,SA,1675721144
610,saint-francois,46.4154,3.9054,38.64,70,100,6.91,FR,1675721145
611,watertown,42.3709,-71.1828,44.62,61,75,14.97,US,1675720993
612,muscatine,41.4667,-91.1335,53.78,51,0,18.41,US,1675721012
613,qui nhon,13.7667,109.2333,71.08,89,89,3.06,VN,1675721146
614,zaysan,47.4667,84.8667,13.87,78,94,5.64,KZ,1675721147
615,gigmoto,13.7796,124.39,76.71,89,68,7.92,PH,1675721147
616,kavaratti,10.5669,72.642,80.44,75,88,14.16,IN,1675721148
617,nhulunbuy,-12.2333,136.7667,77.61,88,91,3.44,AU,1675721149
618,adre,13.4667,22.2,71.51,14,100,15.17,TD,1675721149
619,mayumba,-3.432,10.6554,78.01,82,80,1.79,GA,1675721150
620,benguela,-12.5763,13.4055,76.12,80,92,6.17,AO,1675721152
621,trincomalee,8.5711,81.2335,77.88,83,43,12.26,LK,1675721152
622,maceio,-9.6658,-35.7353,76.44,94,40,4.61,BR,1675721153
623,roald,62.5833,6.1333,48.34,71,75,18.41,NO,1675721154
624,portland,45.5234,-122.6762,51.82,81,100,11.5,US,1675720630
625,ganzhou,28.8184,115.4327,50.58,93,95,3.11,CN,1675721156
626,yunhe,34.0833,119.7167,38.66,91,67,6.2,CN,1675721156
627,portoferraio,42.8115,10.3146,42.96,59,100,22.39,IT,1675721157
628,dejen,10.1667,38.1333,56.21,30,71,4.63,ET,1675721157
629,saint-pierre,-21.3393,55.4781,76.68,78,0,8.05,RE,1675720806
630,sakiai,54.9547,23.0358,28.06,96,78,5.7,LT,1675721158
631,vypolzovo,57.8767,33.6986,17.13,98,97,3.33,RU,1675721159
632,athabasca,54.7169,-113.2854,36.01,82,90,11.9,CA,1675721159
633,burayevo,55.8407,55.4083,1.56,99,97,1.36,RU,1675721160
634,malibu,34.005,-118.8101,71.96,48,0,8.99,US,1675721161
635,aswan,24.0934,32.907,58.3,41,0,3.44,EG,1675721161
636,zhezkazgan,47.8043,67.7144,-6.54,100,54,4.56,KZ,1675721162
637,general roca,-39.0333,-67.5833,92.62,19,25,4.88,AR,1675721162
638,broken hill,-31.95,141.4333,74.05,31,1,14.47,AU,1675721164
639,nabire,-3.3667,135.4833,75.24,89,100,2.51,ID,1675721165
640,san quintin,30.4833,-115.95,61.2,56,12,20.0,MX,1675721166
641,moctezuma,29.8,-109.6667,73.06,14,84,19.22,MX,1675721167
642,dawei,14.0833,98.2,71.33,88,44,3.2,MM,1675721168
643,ust-kan,50.9276,84.761,6.06,92,90,5.41,RU,1675721169
644,boksitogorsk,59.474,33.8485,8.85,99,81,3.29,RU,1675721170
645,yuanping,38.7153,112.7575,26.58,52,50,0.69,CN,1675721170
646,labuhan,-6.8844,112.2051,76.32,85,100,8.23,ID,1675721171
647,gedo,9.0167,37.45,53.85,34,100,4.12,ET,1675721172
648,college,64.8569,-147.8028,7.09,81,75,0.0,US,1675721173
649,singaraja,-8.112,115.0882,78.17,83,100,5.1,ID,1675721174
650,lazaro cardenas,17.9583,-102.2,81.99,59,0,10.18,MX,1675721175
651,eufaula,31.8913,-85.1455,70.32,31,9,2.93,US,1675721175
652,ust-omchug,61.15,149.6333,-32.87,97,96,4.0,RU,1675721001
653,port hardy,50.6996,-127.4199,44.78,100,100,11.5,CA,1675721176
654,vila franca do campo,37.7167,-25.4333,57.61,96,100,9.66,PT,1675721052
655,polewali,-3.4324,119.3435,75.2,80,93,3.94,ID,1675721179
656,dalvik,65.9702,-18.5286,31.93,74,88,25.59,IS,1675721179
657,port-cartier,50.0334,-66.8654,13.68,81,73,6.76,CA,1675721180
658,bellevue,47.6104,-122.2007,50.31,84,75,14.97,US,1675720970
659,bourail,-21.5667,165.4833,83.32,74,89,3.67,NC,1675721182
660,verkhoyansk,67.5447,133.385,-53.07,100,92,1.48,RU,1675721183
661,moree,-29.4667,149.85,77.49,57,59,13.78,AU,1675721184
662,simoes,-7.5989,-40.8178,77.07,66,100,4.94,BR,1675721185
663,waipawa,-41.4122,175.5153,68.92,60,3,5.86,NZ,1675721186
664,resistencia,-27.4606,-58.9839,100.38,24,0,8.05,AR,1675721187
665,andenes,69.3143,16.1194,45.93,87,100,29.93,NO,1675721188
666,limpapa,7.1197,121.9106,72.73,83,76,0.2,PH,1675721189
667,west wendover,40.7391,-114.0733,42.01,49,20,26.46,US,1675721190
668,griffith,41.5284,-87.4237,43.3,63,0,13.8,US,1675721190
669,jieshi,22.8134,115.8257,65.01,91,31,3.15,CN,1675721191
670,epe,6.5841,3.9834,79.3,87,100,5.39,NG,1675721191
671,snezhnogorsk,69.1933,33.2531,28.18,92,100,20.69,RU,1675721193
672,horsham,51.064,-0.3272,40.24,83,0,4.61,GB,1675721174
673,lumut,4.2323,100.6298,73.42,94,20,0.0,MY,1675720827
674,ravenna,44.4167,11.9833,41.9,53,58,11.12,IT,1675721194
675,kalevala,65.2,31.1667,19.51,87,100,6.2,RU,1675721195
676,amahai,-3.3333,128.9167,77.85,83,100,4.23,ID,1675721196
677,batemans bay,-35.7167,150.1833,69.1,84,92,2.89,AU,1675721196
678,kalmar,56.6616,16.3616,28.96,84,43,4.61,SE,1675721167
679,tiznit,29.5833,-9.5,50.02,73,22,0.98,MA,1675721198
680,istria,44.5667,28.7167,27.97,77,98,22.68,RO,1675721198
681,presidencia roque saenz pena,-26.7852,-60.4388,99.46,17,3,2.64,AR,1675721198
682,kargat,55.1956,80.2811,12.72,96,100,3.65,RU,1675721200
683,hrubieszow,50.805,23.8925,19.15,91,84,7.43,PL,1675721200
684,cap-aux-meules,47.3821,-61.8597,27.23,79,100,21.68,CA,1675721201
685,radviliskis,55.8167,23.5333,30.25,93,75,9.22,LT,1675721202
686,iquitos,-3.7481,-73.2472,82.44,74,40,9.22,PE,1675721203
687,parangan,5.0839,119.9383,79.48,78,93,2.55,PH,1675721203
688,prince rupert,54.3161,-130.3201,38.91,91,100,0.4,CA,1675721204
689,mani,4.8172,-72.2886,93.13,32,94,9.8,CO,1675721204
690,kurchum,48.5722,83.6542,12.6,96,99,3.44,KZ,1675721207
691,henties bay,-22.116,14.2845,64.56,88,52,1.68,NA,1675721207
692,tatawin,32.9297,10.4518,46.22,72,41,4.9,TN,1675721208
693,rodrigues alves,-7.738,-72.6509,74.17,92,99,0.87,BR,1675721210
694,salvador,13.8333,-88.9167,85.05,23,0,1.34,SV,1675721210
695,twentynine palms,34.1356,-116.0542,61.92,21,0,7.0,US,1675721200
696,manoel urbano,-8.8389,-69.2597,77.4,95,72,2.1,BR,1675721212
697,qasigiannguit,68.8193,-51.1922,-1.95,99,100,3.94,GL,1675721213
698,gweru,-19.45,29.8167,64.27,59,50,5.5,ZW,1675721213
699,kholmsk,47.0511,142.0569,9.97,93,100,1.36,RU,1675721214
700,murgab,37.4966,61.9714,46.98,54,60,11.03,TM,1675721215
701,marzuq,14.4,46.4667,62.76,39,37,5.01,YE,1675721216
702,elk city,35.412,-99.4043,71.82,24,0,8.88,US,1675721165
703,ibanesti,46.7667,24.9333,16.86,88,14,5.93,RO,1675721217
704,karratha,-20.7377,116.8463,84.9,66,2,2.98,AU,1675721218
705,sitrah,26.1547,50.6206,68.0,76,0,14.97,BH,1675721197
706,lagos,6.5833,3.75,79.99,84,100,5.61,NG,1675720992
707,ipaussu,-23.0553,-49.6284,74.19,78,46,3.4,BR,1675721219
708,xining,36.6167,101.7667,24.57,45,100,2.62,CN,1675721219
709,ikom,5.9667,8.7063,79.21,77,8,3.31,NG,1675721220
